case,sample,s4,s5,fade,before_frontier,after_frontier,context_defect,memory_defect,call_defect,unexpected,before_goal,after_goal,before_vf11z,after_vf11z,before_return,after_return
3763,104,64,80,80000000,quaternion,quaternion,0,0,0,0,2048,2048,40bee000,40bee000,0,0
3764,104,64,80,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,412ef800,412ef800,0,0
3765,104,64,80,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,417e8000,417e8000,0,0
3766,104,64,80,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
3767,104,64,80,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
3768,104,128,64,00000000,quaternion,quaternion,0,0,0,0,2048,2048,c1f6c000,c1f6c000,0,0
3769,104,128,64,80000000,quaternion,quaternion,0,0,0,0,2048,2048,c1391000,c1391000,0,0
3770,104,128,64,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,c1a9a400,c1a9a400,0,0
3771,104,128,64,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,c1f6c000,c1f6c000,0,0
3772,104,128,64,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
3773,104,128,64,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
3774,104,64,128,00000000,quaternion,quaternion,0,0,0,0,2048,2048,42707000,42707000,0,0
3775,104,64,128,80000000,quaternion,quaternion,0,0,0,0,2048,2048,41b45400,41b45400,0,0
3776,104,64,128,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,42254d00,42254d00,0,0
3777,104,64,128,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,42707000,42707000,0,0
3778,104,64,128,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
3779,104,64,128,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
3780,105,64,256,00000000,quaternion,quaternion,0,0,0,0,2048,2048,42d30000,42d30000,0,0
3781,105,64,256,80000000,quaternion,quaternion,0,0,0,0,2048,2048,41d30000,41d30000,0,0
3782,105,64,256,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,4283e000,4283e000,0,0
3783,105,64,256,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,42d30000,42d30000,0,0
3784,105,64,256,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
3785,105,64,256,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
3786,105,64,64,00000000,quaternion,quaternion,0,0,0,0,2048,2048,c2398000,c2398000,0,0
3787,105,64,64,80000000,quaternion,quaternion,0,0,0,0,2048,2048,c1398000,c1398000,0,0
3788,105,64,64,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,c1e7e000,c1e7e000,0,0
3789,105,64,64,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,c2398000,c2398000,0,0
3790,105,64,64,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
3791,105,64,64,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
3792,105,64,48,00000000,quaternion,quaternion,0,0,0,0,2048,2048,c2a0c000,c2a0c000,0,0
3793,105,64,48,80000000,quaternion,quaternion,0,0,0,0,2048,2048,c1a0c000,c1a0c000,0,0
3794,105,64,48,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,c248f000,c248f000,0,0
3795,105,64,48,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,c2a0c000,c2a0c000,0,0
3796,105,64,48,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
3797,105,64,48,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
3798,105,64,80,00000000,quaternion,quaternion,0,0,0,0,2048,2048,c1460000,c1460000,0,0
3799,105,64,80,80000000,quaternion,quaternion,0,0,0,0,2048,2048,c0460000,c0460000,0,0
3800,105,64,80,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,c0f78000,c0f78000,0,0
3801,105,64,80,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,c1460000,c1460000,0,0
3802,105,64,80,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
3803,105,64,80,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
3804,105,128,64,00000000,quaternion,quaternion,0,0,0,0,2048,2048,c2398000,c2398000,0,0
3805,105,128,64,80000000,quaternion,quaternion,0,0,0,0,2048,2048,c1398000,c1398000,0,0
3806,105,128,64,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,c1e7e000,c1e7e000,0,0
3807,105,128,64,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,c2398000,c2398000,0,0
3808,105,128,64,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
3809,105,128,64,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
3810,105,64,128,00000000,quaternion,quaternion,0,0,0,0,2048,2048,42b34000,42b34000,0,0
3811,105,64,128,80000000,quaternion,quaternion,0,0,0,0,2048,2048,41b34000,41b34000,0,0
3812,105,64,128,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,42601000,42601000,0,0
3813,105,64,128,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,42b34000,42b34000,0,0
3814,105,64,128,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
3815,105,64,128,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
3816,106,64,256,00000000,quaternion,quaternion,0,0,0,0,2048,2048,42d52800,42d52800,0,0
3817,106,64,256,80000000,quaternion,quaternion,0,0,0,0,2048,2048,41552800,41552800,0,0
3818,106,64,256,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,426fcd00,426fcd00,0,0
3819,106,64,256,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,42d52800,42d52800,0,0
3820,106,64,256,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
3821,106,64,256,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
3822,106,64,64,00000000,quaternion,quaternion,0,0,0,0,2048,2048,c21b2000,c21b2000,0,0
3823,106,64,64,80000000,quaternion,quaternion,0,0,0,0,2048,2048,c09b2000,c09b2000,0,0
3824,106,64,64,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,c1ae8400,c1ae8400,0,0
3825,106,64,64,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,c21b2000,c21b2000,0,0
3826,106,64,64,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
3827,106,64,64,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
3828,106,64,48,00000000,quaternion,quaternion,0,0,0,0,2048,2048,c295d000,c295d000,0,0
3829,106,64,48,80000000,quaternion,quaternion,0,0,0,0,2048,2048,c115d000,c115d000,0,0
3830,106,64,48,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,c2288a00,c2288a00,0,0
3831,106,64,48,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,c295d000,c295d000,0,0
3832,106,64,48,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
3833,106,64,48,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
3834,106,64,80,00000000,quaternion,quaternion,0,0,0,0,2048,2048,c02a0000,c02a0000,0,0
3835,106,64,80,80000000,quaternion,quaternion,0,0,0,0,2048,2048,beaa0000,beaa0000,0,0
3836,106,64,80,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,bfbf4000,bfbf4000,0,0
3837,106,64,80,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,c02a0000,c02a0000,0,0
3838,106,64,80,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
3839,106,64,80,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
3840,106,128,64,00000000,quaternion,quaternion,0,0,0,0,2048,2048,c21b2000,c21b2000,0,0
3841,106,128,64,80000000,quaternion,quaternion,0,0,0,0,2048,2048,c09b2000,c09b2000,0,0
3842,106,128,64,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,c1ae8400,c1ae8400,0,0
3843,106,128,64,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,c21b2000,c21b2000,0,0
3844,106,128,64,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
3845,106,128,64,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
3846,106,64,128,00000000,quaternion,quaternion,0,0,0,0,2048,2048,42b36c00,42b36c00,0,0
3847,106,64,128,80000000,quaternion,quaternion,0,0,0,0,2048,2048,41336c00,41336c00,0,0
3848,106,64,128,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,4249d980,4249d980,0,0
3849,106,64,128,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,42b36c00,42b36c00,0,0
3850,106,64,128,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
3851,106,64,128,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
3852,107,64,256,00000000,quaternion,quaternion,0,0,0,0,2048,2048,42d84800,42d84800,0,0
3853,107,64,256,80000000,quaternion,quaternion,0,0,0,0,2048,2048,00000000,00000000,0,0
3854,107,64,256,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,42584800,42584800,0,0
3855,107,64,256,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,42d84800,42d84800,0,0
3856,107,64,256,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
3857,107,64,256,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
3858,107,64,64,00000000,quaternion,quaternion,0,0,0,0,2048,2048,c1f5a000,c1f5a000,0,0
3859,107,64,64,80000000,quaternion,quaternion,0,0,0,0,2048,2048,80000000,80000000,0,0
3860,107,64,64,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,c175a000,c175a000,0,0
3861,107,64,64,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,c1f5a000,c1f5a000,0,0
3862,107,64,64,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
3863,107,64,64,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
3864,107,64,48,00000000,quaternion,quaternion,0,0,0,0,2048,2048,c289e800,c289e800,0,0
3865,107,64,48,80000000,quaternion,quaternion,0,0,0,0,2048,2048,80000000,80000000,0,0
3866,107,64,48,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,c209e800,c209e800,0,0
3867,107,64,48,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,c289e800,c289e800,0,0
3868,107,64,48,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
3869,107,64,48,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
3870,107,64,80,00000000,quaternion,quaternion,0,0,0,0,2048,2048,40f18000,40f18000,0,0
3871,107,64,80,80000000,quaternion,quaternion,0,0,0,0,2048,2048,00000000,00000000,0,0
3872,107,64,80,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,40718000,40718000,0,0
3873,107,64,80,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,40f18000,40f18000,0,0
3874,107,64,80,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
3875,107,64,80,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
3876,107,128,64,00000000,quaternion,quaternion,0,0,0,0,2048,2048,c1f5a000,c1f5a000,0,0
3877,107,128,64,80000000,quaternion,quaternion,0,0,0,0,2048,2048,80000000,80000000,0,0
3878,107,128,64,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,c175a000,c175a000,0,0
3879,107,128,64,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,c1f5a000,c1f5a000,0,0
3880,107,128,64,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
3881,107,128,64,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
3882,107,64,128,00000000,quaternion,quaternion,0,0,0,0,2048,2048,42b49000,42b49000,0,0
3883,107,64,128,80000000,quaternion,quaternion,0,0,0,0,2048,2048,00000000,00000000,0,0
3884,107,64,128,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,42349000,42349000,0,0
3885,107,64,128,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,42b49000,42b49000,0,0
3886,107,64,128,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
3887,107,64,128,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
3888,108,64,256,00000000,quaternion,quaternion,0,0,0,0,2048,2048,42dc6000,42dc6000,0,0
3889,108,64,256,80000000,quaternion,quaternion,0,0,0,0,2048,2048,42dc6000,42dc6000,0,0
3890,108,64,256,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,42dc6000,42dc6000,0,0
3891,108,64,256,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,42dc6000,42dc6000,0,0
3892,108,64,256,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
3893,108,64,256,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
3894,108,64,64,00000000,quaternion,quaternion,0,0,0,0,2048,2048,c1b12000,c1b12000,0,0
3895,108,64,64,80000000,quaternion,quaternion,0,0,0,0,2048,2048,c1b12000,c1b12000,0,0
3896,108,64,64,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,c1b12000,c1b12000,0,0
3897,108,64,64,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,c1b12000,c1b12000,0,0
3898,108,64,64,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
3899,108,64,64,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
3900,108,64,48,00000000,quaternion,quaternion,0,0,0,0,2048,2048,c27a1000,c27a1000,0,0
3901,108,64,48,80000000,quaternion,quaternion,0,0,0,0,2048,2048,c27a1000,c27a1000,0,0
3902,108,64,48,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,c27a1000,c27a1000,0,0
3903,108,64,48,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,c27a1000,c27a1000,0,0
3904,108,64,48,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
3905,108,64,48,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
3906,108,64,80,00000000,quaternion,quaternion,0,0,0,0,2048,2048,4191e000,4191e000,0,0
3907,108,64,80,80000000,quaternion,quaternion,0,0,0,0,2048,2048,4191e000,4191e000,0,0
3908,108,64,80,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,4191e000,4191e000,0,0
3909,108,64,80,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,4191e000,4191e000,0,0
3910,108,64,80,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
3911,108,64,80,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
3912,108,128,64,00000000,quaternion,quaternion,0,0,0,0,2048,2048,c1b12000,c1b12000,0,0
3913,108,128,64,80000000,quaternion,quaternion,0,0,0,0,2048,2048,c1b12000,c1b12000,0,0
3914,108,128,64,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,c1b12000,c1b12000,0,0
3915,108,128,64,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,c1b12000,c1b12000,0,0
3916,108,128,64,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
3917,108,128,64,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
3918,108,64,128,00000000,quaternion,quaternion,0,0,0,0,2048,2048,42b6ac00,42b6ac00,0,0
3919,108,64,128,80000000,quaternion,quaternion,0,0,0,0,2048,2048,42b6ac00,42b6ac00,0,0
3920,108,64,128,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,42b6ac00,42b6ac00,0,0
3921,108,64,128,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,42b6ac00,42b6ac00,0,0
3922,108,64,128,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
3923,108,64,128,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
3924,109,64,256,00000000,quaternion,quaternion,0,0,0,0,2048,2048,42e17000,42e17000,0,0
3925,109,64,256,80000000,quaternion,quaternion,0,0,0,0,2048,2048,42c54200,42c54200,0,0
3926,109,64,256,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,42d35900,42d35900,0,0
3927,109,64,256,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,42e17000,42e17000,0,0
3928,109,64,256,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
3929,109,64,256,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
3930,109,64,64,00000000,quaternion,quaternion,0,0,0,0,2048,2048,c1518000,c1518000,0,0
3931,109,64,64,80000000,quaternion,quaternion,0,0,0,0,2048,2048,c1375000,c1375000,0,0
3932,109,64,64,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,c1446800,c1446800,0,0
3933,109,64,64,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,c1518000,c1518000,0,0
3934,109,64,64,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
3935,109,64,64,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
3936,109,64,48,00000000,quaternion,quaternion,0,0,0,0,2048,2048,c25e6000,c25e6000,0,0
3937,109,64,48,80000000,quaternion,quaternion,0,0,0,0,2048,2048,c2429400,c2429400,0,0
3938,109,64,48,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,c2507a00,c2507a00,0,0
3939,109,64,48,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,c25e6000,c25e6000,0,0
3940,109,64,48,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
3941,109,64,48,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
3942,109,64,80,00000000,quaternion,quaternion,0,0,0,0,2048,2048,41eb4000,41eb4000,0,0
3943,109,64,80,80000000,quaternion,quaternion,0,0,0,0,2048,2048,41cdd800,41cdd800,0,0
3944,109,64,80,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,41dc8c00,41dc8c00,0,0
3945,109,64,80,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,41eb4000,41eb4000,0,0
3946,109,64,80,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
3947,109,64,80,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
3948,109,128,64,00000000,quaternion,quaternion,0,0,0,0,2048,2048,c1518000,c1518000,0,0
3949,109,128,64,80000000,quaternion,quaternion,0,0,0,0,2048,2048,c1375000,c1375000,0,0
3950,109,128,64,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,c1446800,c1446800,0,0
3951,109,128,64,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,c1518000,c1518000,0,0
3952,109,128,64,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
3953,109,128,64,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
3954,109,64,128,00000000,quaternion,quaternion,0,0,0,0,2048,2048,42b9c000,42b9c000,0,0
3955,109,64,128,80000000,quaternion,quaternion,0,0,0,0,2048,2048,42a28800,42a28800,0,0
3956,109,64,128,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,42ae2400,42ae2400,0,0
3957,109,64,128,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,42b9c000,42b9c000,0,0
3958,109,64,128,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
3959,109,64,128,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
3960,110,64,256,00000000,quaternion,quaternion,0,0,0,0,2048,2048,42e77800,42e77800,0,0
3961,110,64,256,80000000,quaternion,quaternion,0,0,0,0,2048,2048,42ad9a00,42ad9a00,0,0
3962,110,64,256,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,42ca8900,42ca8900,0,0
3963,110,64,256,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,42e77800,42e77800,0,0
3964,110,64,256,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
3965,110,64,256,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
3966,110,64,64,00000000,quaternion,quaternion,0,0,0,0,2048,2048,c0640000,c0640000,0,0
3967,110,64,64,80000000,quaternion,quaternion,0,0,0,0,2048,2048,c02b0000,c02b0000,0,0
3968,110,64,64,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,c0478000,c0478000,0,0
3969,110,64,64,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,c0640000,c0640000,0,0
3970,110,64,64,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
3971,110,64,64,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
3972,110,64,48,00000000,quaternion,quaternion,0,0,0,0,2048,2048,c240c000,c240c000,0,0
3973,110,64,48,80000000,quaternion,quaternion,0,0,0,0,2048,2048,c2109000,c2109000,0,0
3974,110,64,48,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,c228a800,c228a800,0,0
3975,110,64,48,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,c240c000,c240c000,0,0
3976,110,64,48,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
3977,110,64,48,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
3978,110,64,80,00000000,quaternion,quaternion,0,0,0,0,2048,2048,42244000,42244000,0,0
3979,110,64,80,80000000,quaternion,quaternion,0,0,0,0,2048,2048,41f66000,41f66000,0,0
3980,110,64,80,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,420fb800,420fb800,0,0
3981,110,64,80,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,42244000,42244000,0,0
3982,110,64,80,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
3983,110,64,80,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
3984,110,128,64,00000000,quaternion,quaternion,0,0,0,0,2048,2048,c0640000,c0640000,0,0
3985,110,128,64,80000000,quaternion,quaternion,0,0,0,0,2048,2048,c02b0000,c02b0000,0,0
3986,110,128,64,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,c0478000,c0478000,0,0
3987,110,128,64,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,c0640000,c0640000,0,0
3988,110,128,64,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
3989,110,128,64,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
3990,110,64,128,00000000,quaternion,quaternion,0,0,0,0,2048,2048,42bdcc00,42bdcc00,0,0
3991,110,64,128,80000000,quaternion,quaternion,0,0,0,0,2048,2048,428e5900,428e5900,0,0
3992,110,64,128,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,42a61280,42a61280,0,0
3993,110,64,128,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,42bdcc00,42bdcc00,0,0
3994,110,64,128,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
3995,110,64,128,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
3996,111,64,256,00000000,quaternion,quaternion,0,0,0,0,2048,2048,c308e400,c308e400,0,0
3997,111,64,256,80000000,quaternion,quaternion,0,0,0,0,2048,2048,c2ab1d00,c2ab1d00,0,0
3998,111,64,256,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,c2de7280,c2de7280,0,0
3999,111,64,256,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,c308e400,c308e400,0,0
4000,111,64,256,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
4001,111,64,256,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
4002,111,64,64,00000000,quaternion,quaternion,0,0,0,0,2048,2048,40ce8000,40ce8000,0,0
4003,111,64,64,80000000,quaternion,quaternion,0,0,0,0,2048,2048,40811000,40811000,0,0
4004,111,64,64,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,40a7c800,40a7c800,0,0
4005,111,64,64,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,40ce8000,40ce8000,0,0
4006,111,64,64,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
4007,111,64,64,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
4008,111,64,48,00000000,quaternion,quaternion,0,0,0,0,2048,2048,c2213000,c2213000,0,0
4009,111,64,48,80000000,quaternion,quaternion,0,0,0,0,2048,2048,c1c97c00,c1c97c00,0,0
4010,111,64,48,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,c202f700,c202f700,0,0
4011,111,64,48,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,c2213000,c2213000,0,0
4012,111,64,48,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
4013,111,64,48,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
4014,111,64,80,00000000,quaternion,quaternion,0,0,0,0,2048,2048,4254d000,4254d000,0,0
4015,111,64,80,80000000,quaternion,quaternion,0,0,0,0,2048,2048,42050200,42050200,0,0
4016,111,64,80,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,422ce900,422ce900,0,0
4017,111,64,80,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,4254d000,4254d000,0,0
4018,111,64,80,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
4019,111,64,80,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
4020,111,128,64,00000000,quaternion,quaternion,0,0,0,0,2048,2048,40ce8000,40ce8000,0,0
4021,111,128,64,80000000,quaternion,quaternion,0,0,0,0,2048,2048,40811000,40811000,0,0
4022,111,128,64,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,40a7c800,40a7c800,0,0
4023,111,128,64,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,40ce8000,40ce8000,0,0
4024,111,128,64,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
