rel_frame,dpos,drot,x86_lvl,arm_lvl
7825,12356.6,9887.93038,misty,misty
7826,12358.0,9887.93038,misty,misty
7827,12358.7,9887.93038,misty,misty
7828,12358.8,9887.93038,misty,misty
7829,12358.8,9887.93038,misty,misty
7830,12358.8,9887.93038,misty,misty
7831,12358.8,9887.93038,misty,misty
7832,12358.8,9887.93038,misty,misty
7833,12358.8,9887.93038,misty,misty
7834,12358.8,9887.93038,misty,misty
7835,12358.8,9887.93038,misty,misty
7836,12358.8,9887.93038,misty,misty
7837,12358.8,9887.93038,misty,misty
7838,12358.8,9887.93038,misty,misty
7839,12358.8,9887.93038,misty,misty
7840,12358.8,9887.93038,misty,misty
7841,12358.8,9887.93038,misty,misty
7842,12358.8,9887.93038,misty,misty
7843,12358.8,9887.93038,misty,misty
7844,12358.8,9887.93038,misty,misty
7845,12358.8,9887.93038,misty,misty
7846,12358.8,9887.93038,misty,misty
7847,12358.8,9887.93038,misty,misty
7848,12358.8,9887.93038,misty,misty
7849,12358.8,9887.93038,misty,misty
7850,12358.8,9887.93038,misty,misty
7851,12358.8,9887.93038,misty,misty
7852,12328.0,9893.80930,misty,misty
7853,12302.6,9910.17462,misty,misty
7854,12780.6,9959.75524,misty,misty
7855,13867.6,10003.56711,misty,misty
7856,16699.3,10074.25656,misty,misty
7857,18700.5,10113.19416,misty,misty
7858,19917.2,10134.77672,misty,misty
7859,20313.3,10141.08016,misty,misty
7860,20365.3,10141.08016,misty,misty
7861,20395.6,10141.08016,misty,misty
7862,20459.6,10141.08016,misty,misty
7863,20527.7,10141.08016,misty,misty
7864,20573.3,10141.08016,misty,misty
7865,20663.4,10141.08016,misty,misty
7866,20704.7,10141.08016,misty,misty
7867,20802.8,10141.08016,misty,misty
7868,20854.1,10141.08016,misty,misty
7869,20874.1,10141.08016,misty,misty
7870,20885.8,10141.08016,misty,misty
7871,20888.1,10141.08016,misty,misty
7872,20888.1,10141.08016,misty,misty
7873,20885.2,10141.08016,misty,misty
7874,20883.3,10141.08016,misty,misty
7875,20876.0,10141.08016,misty,misty
7876,20872.1,10141.08016,misty,misty
7877,20865.2,10141.08016,misty,misty
7878,20851.2,10141.08016,misty,misty
7879,20839.1,10141.08016,misty,misty
7880,20832.8,10141.08016,misty,misty
7881,20822.2,10141.08016,misty,misty
7882,20815.9,10141.08016,misty,misty
7883,20803.4,10141.08016,misty,misty
7884,20796.9,10141.08016,misty,misty
7885,20786.3,10141.08016,misty,misty
7886,20773.3,10141.08016,misty,misty
7887,36166.8,3350.88027,misty,misty
7889,36140.3,3350.88027,misty,misty
7890,36120.5,3350.88027,misty,misty
7891,36113.6,3350.88027,misty,misty
7892,36093.5,3350.88027,misty,misty
7893,36076.1,3350.88027,misty,misty
7894,36064.8,3350.88027,misty,misty
7895,36045.8,3350.88027,misty,misty
7896,36035.6,3350.88027,misty,misty
7897,36014.9,3350.88027,misty,misty
7898,36007.3,3350.88027,misty,misty
7899,35984.5,3350.88027,misty,misty
7900,35969.1,3350.88027,misty,misty
7901,35953.6,3350.88027,misty,misty
7902,35930.3,3350.88027,misty,misty
7903,35922.6,3350.88027,misty,misty
7904,35901.9,3350.88027,misty,misty
7905,35895.3,3350.88027,misty,misty
7906,35873.0,3350.88027,misty,misty
7907,35844.0,3350.88027,misty,misty
7908,35823.4,3350.88027,misty,misty
7909,35815.6,3350.88027,misty,misty
7910,35792.7,3350.88027,misty,misty
7911,35786.1,3350.88027,misty,misty
7912,35766.3,3350.88027,misty,misty
7913,35754.4,3350.88027,misty,misty
7914,35742.6,3350.88027,misty,misty
7915,35722.8,3350.88027,misty,misty
7916,14380.9,12316.38042,misty,misty
7917,14293.1,12316.38042,misty,misty
7918,14079.9,12316.38042,misty,misty
7919,13981.7,12316.38042,misty,misty
7920,13863.1,12316.38042,misty,misty
7921,13754.6,12316.38042,misty,misty
7922,13739.1,12316.38042,misty,misty
7923,13698.7,12316.38042,misty,misty
7924,13696.5,12316.38042,misty,misty
7925,13691.2,12316.38042,misty,misty
7926,13682.0,12316.38042,misty,misty
7927,13671.6,12316.38042,misty,misty
7928,13649.3,12316.38042,misty,misty
7929,13635.0,12316.38042,misty,misty
7930,13617.2,12316.38042,misty,misty
7931,13606.5,12316.38042,misty,misty
7932,13591.3,12316.38042,misty,misty
7933,13582.5,12316.38042,misty,misty
7934,13565.6,12316.38042,misty,misty
7935,13555.1,12316.38042,misty,misty
7936,13540.0,12316.38042,misty,misty
7937,13531.5,12316.38042,misty,misty
7938,13524.5,12316.38042,misty,misty
7939,13515.9,12316.38042,misty,misty
7940,13513.2,12316.38042,misty,misty
7941,13509.1,12316.38042,misty,misty
7942,13508.7,12316.38042,misty,misty
7943,13508.7,12316.38042,misty,misty
7944,13508.7,12316.38042,misty,misty
7945,13508.7,12316.38042,misty,misty
7946,13508.7,12316.38042,misty,misty
7947,13508.7,12316.38042,misty,misty
7948,13505.5,12316.41136,misty,misty
7949,13505.0,12316.45058,misty,misty
7950,13508.2,12316.42935,misty,misty
7951,13515.5,12316.39091,misty,misty
7952,13485.3,12316.59122,misty,misty
7953,13455.3,12316.84679,misty,misty
7954,13437.2,12316.71294,misty,misty
7955,13432.1,12316.47783,misty,misty
7956,13457.2,12316.59014,misty,misty
7957,13489.7,12316.81805,misty,misty
7958,13523.4,12316.71570,misty,misty
7959,13557.8,12316.49165,misty,misty
7960,13598.4,12316.56781,misty,misty
7961,13642.6,12316.73771,misty,misty
7962,13688.9,12316.63455,misty,misty
7963,13737.4,12316.44481,misty,misty
7964,13733.6,12316.47596,misty,misty
7965,13710.8,12316.58738,misty,misty
7966,13689.8,12316.52660,misty,misty
7967,13669.5,12316.39547,misty,misty
7968,13635.3,12316.37170,misty,misty
7969,13596.2,12316.39079,misty,misty
7970,13556.7,12316.39056,misty,misty
7971,13517.4,12316.38281,misty,misty
7972,13511.9,12316.41593,misty,misty
7973,13521.2,12316.46492,misty,misty
7974,13531.2,12316.44864,misty,misty
7975,13541.8,12316.40309,misty,misty
7976,13538.1,12316.45717,misty,misty
7977,13528.0,12316.55746,misty,misty
7978,13512.5,12316.56331,misty,misty
7979,13494.9,12316.52327,misty,misty
7980,13483.2,12316.47940,misty,misty
7981,13474.5,12316.43257,misty,misty
7982,13472.9,12316.40958,misty,misty
7983,13474.8,12316.39909,misty,misty
7984,13478.6,12316.40813,misty,misty
7985,13483.4,12316.42571,misty,misty
7986,13488.4,12316.42197,misty,misty
7987,13493.5,12316.40684,misty,misty
7988,13496.5,12316.40806,misty,misty
7989,13498.4,12316.41871,misty,misty
7990,13499.1,12316.40849,misty,misty
7991,13499.1,12316.38506,misty,misty
7992,13499.1,12316.38456,misty,misty
7993,13499.1,12316.39649,misty,misty
7994,13499.2,12316.41286,misty,misty
7995,13499.5,12316.43275,misty,misty
7996,13499.6,12316.43613,misty,misty
7997,13499.6,12316.42911,misty,misty
7998,13500.1,12316.42684,misty,misty
7999,13500.9,12316.42823,misty,misty
8000,13501.2,12316.41777,misty,misty
8001,13501.2,12316.39930,misty,misty
8002,13501.4,12316.39699,misty,misty
8003,13501.6,12316.40635,misty,misty
8004,13501.7,12316.40156,misty,misty
8005,13501.7,12316.38748,misty,misty
8006,13501.7,12316.39088,misty,misty
8007,13501.7,12316.40771,misty,misty
8008,5798.8,4302.26667,misty,misty
8009,5798.8,4302.26667,misty,misty
8010,5798.8,4302.26667,misty,misty
8011,5798.8,4302.26667,misty,misty
8012,5798.8,4302.26667,misty,misty
8013,5798.8,4302.26667,misty,misty
8014,5798.8,4302.26667,misty,misty
8015,5798.8,4302.26667,misty,misty
8016,5798.8,4302.26667,misty,misty
8017,5798.8,4302.26667,misty,misty
8018,5798.8,4302.26667,misty,misty
8019,5798.8,4302.26667,misty,misty
8020,5798.8,4302.26667,misty,misty
8021,5798.8,4302.26667,misty,misty
8022,5798.8,4302.26667,misty,misty
8023,5798.8,4302.26667,misty,misty
8024,5798.8,4302.26667,misty,misty
8025,5798.8,4302.26667,misty,misty
8026,5798.8,4302.26667,misty,misty
8027,5798.8,4302.26667,misty,misty
8028,5798.8,4302.26667,misty,misty
8029,5798.8,4302.26667,misty,misty
8030,5798.8,4302.26667,misty,misty
8031,5798.8,4302.26667,misty,misty
8032,5798.8,4302.26667,misty,misty
8033,5798.8,4302.26667,misty,misty
8034,5798.8,4302.26667,misty,misty
8035,5798.8,4302.26667,misty,misty
8036,5798.8,4302.26667,misty,misty
8037,5798.8,4302.26667,misty,misty
8038,5798.8,4302.26667,misty,misty
8039,17840.8,4200.91818,misty,misty
8040,17840.7,4200.91818,misty,misty
8041,17841.4,4200.91818,misty,misty
8042,17841.9,4200.91818,misty,misty
8043,17842.9,4200.91818,misty,misty
8044,17843.6,4200.91818,misty,misty
8045,17845.4,4200.91818,misty,misty
8046,17848.0,4200.91818,misty,misty
8047,17848.8,4200.91818,misty,misty
8048,17851.5,4200.91818,misty,misty
8049,17853.2,4200.91818,misty,misty
8050,17856.3,4200.91818,misty,misty
8051,17857.2,4200.91818,misty,misty
8052,17858.7,4200.91818,misty,misty
8053,17860.3,4200.91818,misty,misty
8054,17863.9,4200.91818,misty,misty
8055,17867.9,4200.91818,misty,misty
8056,17874.6,4200.91818,misty,misty
8057,17877.9,4200.91818,misty,misty
8058,17879.8,4200.91818,misty,misty
8059,17885.8,4200.91818,misty,misty
8060,17889.8,4200.91818,misty,misty
8061,17896.7,4200.91818,misty,misty
8062,17899.2,4200.91818,misty,misty
8063,17906.7,4200.91818,misty,misty
8064,17912.3,4200.91818,misty,misty
8065,17915.2,4200.91818,misty,misty
8066,17919.6,4200.91818,misty,misty
8067,17925.5,4200.91818,misty,misty
8068,17937.8,4200.91818,misty,misty
8069,17940.8,4200.91818,misty,misty
8070,17950.5,4200.91818,misty,misty
8071,17955.5,4200.91818,misty,misty
8072,17964.0,4200.91818,misty,misty
8073,17970.6,4200.91818,misty,misty
8074,17974.5,4200.91818,misty,misty
8075,17986.4,4200.91818,misty,misty
8076,17990.6,4200.91818,misty,misty
8077,18002.9,4200.91818,misty,misty
8078,18009.0,4200.91818,misty,misty
8079,18018.0,4200.91818,misty,misty
8080,18027.0,4200.91818,misty,misty
8081,18034.5,4200.91818,misty,misty
8082,18049.1,4200.91818,misty,misty
8083,18053.2,4200.91818,misty,misty
8084,18065.3,4200.91818,misty,misty
8085,18071.2,4200.91818,misty,misty
8086,18080.8,4200.91818,misty,misty
8087,18092.1,4200.91818,misty,misty
8088,18099.1,4200.91818,misty,misty
8089,18112.1,4200.91818,misty,misty
8090,18116.5,4200.91818,misty,misty
8091,18129.9,4200.91818,misty,misty
8092,18136.9,4200.91818,misty,misty
8093,18147.0,4200.91818,misty,misty
8094,18152.9,4200.91818,misty,misty
8095,18163.1,4200.91818,misty,misty
8096,18173.5,4200.91818,misty,misty
8097,18178.7,4200.91818,misty,misty
8098,18189.5,4200.91818,misty,misty
8099,18195.2,4200.91818,misty,misty
8100,18205.0,4200.91818,misty,misty
8101,18210.0,4200.91818,misty,misty
8102,18218.2,4200.91818,misty,misty
8103,18226.6,4200.91818,misty,misty
8104,18233.4,4200.91818,misty,misty
8105,18240.6,4200.91818,misty,misty
8106,18245.2,4200.91818,misty,misty
8107,23709.0,12346.24482,misty,misty
8108,23709.0,9865.26080,misty,misty
8109,23709.0,9865.19676,misty,misty
8110,23709.0,9865.13165,misty,misty
8111,23709.0,9865.09197,misty,misty
8112,23709.0,9865.04164,misty,misty
8113,23709.0,9865.00927,misty,misty
8114,23709.0,9864.95630,misty,misty
8115,23709.0,9864.92316,misty,misty
8116,23709.0,9864.86895,misty,misty
8117,23709.0,9864.85903,misty,misty
8118,38568.0,1865.81726,misty,misty
8119,38511.8,3377.89370,misty,misty
8120,38451.3,3377.75731,misty,misty
8121,38360.4,3377.69728,misty,misty
8122,38265.9,3377.67038,misty,misty
8123,38140.9,3377.64321,misty,misty
8124,38011.5,3377.62999,misty,misty
8125,37843.7,3371.05170,misty,misty
8126,37666.7,3363.75517,misty,misty
8127,37403.1,3359.30687,misty,misty
8128,37128.2,3354.43017,misty,misty
8129,36736.7,3366.92627,misty,misty
8130,36337.6,3392.01615,misty,misty
8131,35847.4,3400.37832,misty,misty
8132,35353.1,3422.62167,misty,misty
8133,34796.4,3405.21304,misty,misty
8134,34239.0,3394.79838,misty,misty
8135,33650.3,3377.49471,misty,misty
8136,33063.3,3367.14735,misty,misty
8137,32471.3,3365.76529,misty,misty
8138,31882.2,3366.13300,misty,misty
8139,31316.2,3368.53457,misty,misty
8140,30755.0,3369.44581,misty,misty
8141,30248.5,3372.69861,misty,misty
8142,29746.9,3375.59940,misty,misty
8143,29327.0,3377.37334,misty,misty
8144,28911.3,3380.74421,misty,misty
8145,28605.3,3381.62406,misty,misty
8146,28301.8,3384.11047,misty,misty
8147,28081.0,3384.51507,misty,misty
8148,27861.2,3386.48952,misty,misty
8149,27674.7,3407.04110,misty,misty
8150,27488.4,3441.48972,misty,misty
8151,27336.0,3483.21985,misty,misty
8152,27184.1,3497.19185,misty,misty
8153,27061.1,3460.21140,misty,misty
8154,26938.4,3443.00360,misty,misty
8155,26840.1,3391.62078,misty,misty
8156,26742.4,3366.12759,misty,misty
8157,26668.5,3368.32466,misty,misty
8158,26595.2,3379.22177,misty,misty
8159,26538.0,3390.21161,misty,misty
8160,26481.3,3404.10320,misty,misty
8161,26444.1,3403.81385,misty,misty
8162,26407.7,3402.84619,misty,misty
8163,26381.0,3401.62712,misty,misty
8164,26355.0,3399.59590,misty,misty
8165,26341.8,3398.21180,misty,misty
8166,26329.3,3395.89152,misty,misty
8167,26322.5,3392.89368,misty,misty
8168,26315.9,3391.88522,misty,misty
8169,26314.4,3389.46596,misty,misty
8170,26313.0,3388.33306,misty,misty
8171,26313.1,3387.43704,misty,misty
8172,26313.4,3387.00480,misty,misty
8173,26313.4,3386.81932,misty,misty
8174,26313.4,3386.81851,misty,misty
8175,26313.4,3386.80071,misty,misty
8176,26313.4,3386.76329,misty,misty
8177,26313.4,3386.68089,misty,misty
8178,26313.4,3386.53224,misty,misty
8179,26313.4,3386.49157,misty,misty
8180,26313.4,3386.46913,misty,misty
8181,26313.4,3386.44885,misty,misty
8182,26313.4,3386.41289,misty,misty
8183,26313.4,3386.31483,misty,misty
8184,26313.4,3386.22905,misty,misty
8185,26313.4,3386.19520,misty,misty
8187,8500.5,12089.79889,misty,misty
8188,8500.5,12089.79889,misty,misty
8189,8500.5,12089.79889,misty,misty
8190,8500.5,12089.79889,misty,misty
8191,8500.5,12089.79889,misty,misty
8192,8500.5,12089.79889,misty,misty
8193,8500.5,12089.79889,misty,misty
8194,8500.5,12089.79889,misty,misty
8195,8500.5,12089.79889,misty,misty
8196,8500.5,12089.79889,misty,misty
8197,8500.5,12089.79889,misty,misty
8198,8500.5,12089.79889,misty,misty
8199,8425.7,12110.51654,misty,misty
8200,8861.2,12134.40476,misty,misty
8201,10682.9,12170.98843,misty,misty
8202,13646.8,12205.55839,misty,misty
8203,15795.7,12224.32731,misty,misty
8204,17730.5,12238.48988,misty,misty
8205,18157.8,12241.22387,misty,misty
8206,18177.5,12241.22387,misty,misty
8207,18220.9,12241.22387,misty,misty
8208,18270.8,12241.22387,misty,misty
8209,18334.3,12241.22387,misty,misty
8210,18401.7,12241.22387,misty,misty
8211,18475.7,12241.22387,misty,misty
8212,18551.3,12241.22387,misty,misty
8213,18621.2,12241.22387,misty,misty
8214,18689.2,12241.22387,misty,misty
8215,18744.7,12241.22387,misty,misty
8216,18795.9,12241.22387,misty,misty
8217,18822.7,12241.22387,misty,misty
8218,18841.3,12241.22387,misty,misty
8219,18846.2,12241.22387,misty,misty
8220,18846.2,12241.22387,misty,misty
8221,18844.4,12241.22387,misty,misty
8222,18842.1,12241.22387,misty,misty
8223,18838.3,12241.22387,misty,misty
8224,18834.3,12241.22387,misty,misty
8225,18829.2,12241.22387,misty,misty
8226,18823.8,12241.22387,misty,misty
8227,18816.5,12241.22387,misty,misty
8228,18808.1,12241.22387,misty,misty
8229,18800.1,12241.22387,misty,misty
8230,18792.3,12241.22387,misty,misty
8231,18782.9,12241.22387,misty,misty
8232,18772.8,12241.22387,misty,misty
8233,18762.6,12241.22387,misty,misty
8234,18752.5,12241.22387,misty,misty
8235,61786.5,6237.98877,misty,misty
8236,61775.6,7076.25741,misty,misty
8237,61763.9,7076.25741,misty,misty
8238,61751.7,7076.25741,misty,misty
8239,61739.3,7076.25741,misty,misty
8240,61726.7,7076.25741,misty,misty
8241,61714.3,7076.25741,misty,misty
8242,61701.7,7076.25741,misty,misty
8243,61688.4,7076.25741,misty,misty
8244,61674.6,7076.25741,misty,misty
8245,61660.8,7076.25741,misty,misty
8246,61646.6,7076.25741,misty,misty
8247,61632.6,7076.25741,misty,misty
8248,61618.9,7076.25741,misty,misty
8249,61605.0,7076.25741,misty,misty
8250,61590.8,7076.25741,misty,misty
8251,61575.9,7076.25741,misty,misty
8252,61560.5,7076.25741,misty,misty
8253,61545.3,7076.25741,misty,misty
8254,61530.0,7076.25741,misty,misty
8255,61516.3,7076.25741,misty,misty
8256,61503.7,7076.25741,misty,misty
8257,61489.6,7076.25741,misty,misty
8258,61474.2,7076.25741,misty,misty
8259,61460.6,7076.25741,misty,misty
8260,61448.0,7076.25741,misty,misty
8261,61433.9,7076.25741,misty,misty
8262,61418.5,7076.25741,misty,misty
8263,61404.8,7076.25741,misty,misty
8264,61392.3,7076.25741,misty,misty
8265,61379.8,7076.25741,misty,misty
8266,61367.9,7076.25741,misty,misty
8267,61355.4,7076.25741,misty,misty
8268,61343.0,7076.25741,misty,misty
8269,42814.0,14793.21194,misty,misty
8270,42633.7,14793.21194,misty,misty
8271,42477.7,14793.21194,misty,misty
8272,42342.9,14793.21194,misty,misty
8273,42232.4,14793.21194,misty,misty
8274,42143.9,14793.21194,misty,misty
8275,42084.7,14793.21194,misty,misty
8276,42053.0,14793.21194,misty,misty
8277,42037.1,14793.21194,misty,misty
8278,42036.2,14793.21194,misty,misty
8279,42031.6,14793.21194,misty,misty
8280,42023.5,14793.21194,misty,misty
8281,42014.1,14793.21194,misty,misty
8282,42003.6,14793.21194,misty,misty
8283,41992.5,14793.21194,misty,misty
8284,41980.8,14793.21194,misty,misty
8285,41967.9,14793.21194,misty,misty
8286,41953.2,14793.21194,misty,misty
8287,41939.2,14793.21194,misty,misty
8288,41926.1,14793.21194,misty,misty
8289,41913.1,14793.21194,misty,misty
8290,41899.9,14793.21194,misty,misty
8291,41887.9,14793.21194,misty,misty
8292,41877.3,14793.21194,misty,misty
8293,41868.6,14793.21194,misty,misty
8294,41862.0,14793.21194,misty,misty
8295,41857.2,14793.21194,misty,misty
8296,41854.6,14793.21194,misty,misty
8297,41853.2,14793.21194,misty,misty
8298,41853.2,14793.21194,misty,misty
8299,41853.2,14793.21194,misty,misty
8300,41853.2,14793.21194,misty,misty
8301,41853.2,14793.21194,misty,misty
8302,41853.2,14793.21194,misty,misty
8303,41853.2,14793.21194,misty,misty
8304,41853.2,14793.21194,misty,misty
8305,41853.2,14793.21194,misty,misty
8306,41853.2,14793.21194,misty,misty
8307,41853.2,14793.21194,misty,misty
8308,41853.2,14793.21194,misty,misty
8309,41853.2,14793.21194,misty,misty
8310,41853.2,14793.21194,misty,misty
8311,41853.2,14793.21194,misty,misty
8312,41853.2,14793.21194,misty,misty
8313,41853.2,14793.21194,misty,misty
8314,41853.2,14793.21194,misty,misty
8315,41853.2,14793.21194,misty,misty
8316,41853.2,14793.21194,misty,misty
8317,41853.2,14793.21194,misty,misty
8318,41853.2,14793.21194,misty,misty
8319,41853.2,14793.21194,misty,misty
8320,41853.2,14793.21194,misty,misty
8321,41853.2,14793.21194,misty,misty
8322,41853.2,14793.21194,misty,misty
8323,41853.2,14793.21194,misty,misty
8324,41853.2,14793.21194,misty,misty
8325,41853.2,14793.21194,misty,misty
8326,41853.2,14793.21194,misty,misty
8327,41853.2,14793.21194,misty,misty
8328,41853.2,14793.21194,misty,misty
8329,41853.2,14793.21194,misty,misty
8330,24733.9,14798.38461,misty,misty
8331,24733.9,14798.38461,misty,misty
8332,24733.9,14798.38461,misty,misty
8333,24733.9,14798.38461,misty,misty
8334,24733.9,14798.38461,misty,misty
8335,24733.9,14798.38461,misty,misty
8336,24733.9,14798.38461,misty,misty
8337,24733.9,14798.38461,misty,misty
8338,24733.9,14798.38461,misty,misty
8339,24733.9,14798.38461,misty,misty
8340,24733.9,14798.38461,misty,misty
8341,24733.9,14798.38461,misty,misty
8342,24733.9,14798.38461,misty,misty
8343,24733.9,14798.38461,misty,misty
8344,24733.9,14798.38461,misty,misty
8345,24733.9,14798.38461,misty,misty
8346,24733.9,14798.38461,misty,misty
8347,24733.9,14798.38461,misty,misty
8348,24733.9,14798.38461,misty,misty
8349,24733.9,14798.38461,misty,misty
8350,24733.9,14798.38461,misty,misty
8351,24733.9,14798.38461,misty,misty
8352,24733.9,14798.38461,misty,misty
8353,24733.9,14798.38461,misty,misty
8354,24733.9,14798.38461,misty,misty
8355,24733.9,14798.38461,misty,misty
8356,24733.9,14798.38461,misty,misty
8357,24733.9,14798.38461,misty,misty
8358,24733.9,14798.38461,misty,misty
8359,24733.9,14798.38461,misty,misty
8360,24733.9,14798.38461,misty,misty
8361,24733.9,14798.38461,misty,misty
8362,24733.9,14798.38461,misty,misty
8363,24733.9,14798.38461,misty,misty
8364,24733.9,14798.38461,misty,misty
8365,24733.9,14798.38461,misty,misty
8366,24733.9,14798.38461,misty,misty
8367,24733.9,14798.38461,misty,misty
8368,24733.9,14798.38461,misty,misty
8369,24733.9,14798.38461,misty,misty
8370,24733.9,14798.38461,misty,misty
8371,24733.9,14798.38461,misty,misty
8372,24733.9,14798.38461,misty,misty
8373,24733.9,14798.38461,misty,misty
8374,24733.9,14798.38461,misty,misty
8375,24733.9,14798.38461,misty,misty
8376,24733.9,14798.38461,misty,misty
8377,24733.9,14798.38461,misty,misty
8378,24733.9,14798.38461,misty,misty
8379,24733.9,14798.38461,misty,misty
8380,24733.9,14798.38461,misty,misty
8381,24733.9,14798.38461,misty,misty
8382,24733.9,14798.38461,misty,misty
8383,24733.9,14798.38461,misty,misty
8384,24733.9,14798.38461,misty,misty
8385,24733.9,14798.38461,misty,misty
8386,24733.9,14798.38461,misty,misty
8387,24733.9,14798.38461,misty,misty
8388,24733.9,14798.38461,misty,misty
8389,24733.9,14798.38461,misty,misty
8390,24733.9,14798.38461,misty,misty
8391,24733.9,14798.38461,misty,misty
8392,24733.9,14798.38461,misty,misty
8393,24733.9,14798.38461,misty,misty
8394,24733.9,14798.38461,misty,misty
8395,41176.4,12936.43448,misty,misty
8396,41191.5,12936.43448,misty,misty
8397,41207.0,12936.43448,misty,misty
8398,41224.5,12936.43448,misty,misty
8399,41242.0,12936.43448,misty,misty
8400,41259.6,12936.43448,misty,misty
8401,41277.2,12936.43448,misty,misty
8402,41296.7,12936.43448,misty,misty
8403,41316.4,12936.43448,misty,misty
8404,41336.3,12936.43448,misty,misty
8405,41356.3,12936.43448,misty,misty
8406,41378.6,12936.43448,misty,misty
8407,41401.2,12936.43448,misty,misty
8408,41421.4,12936.43448,misty,misty
8409,41441.5,12936.43448,misty,misty
8410,41464.4,12936.43448,misty,misty
8411,41487.4,12936.43448,misty,misty
8412,41511.6,12936.43448,misty,misty
8413,41536.0,12936.43448,misty,misty
8414,41559.3,12936.43448,misty,misty
8415,41582.5,12936.43448,misty,misty
8416,41607.3,12936.43448,misty,misty
8417,41632.2,12936.43448,misty,misty
8418,41657.6,12936.43448,misty,misty
8419,41683.3,12936.43448,misty,misty
8420,41709.1,12936.43448,misty,misty
8421,41734.8,12936.43448,misty,misty
8422,41736.2,12936.43448,misty,misty
8423,41783.2,12936.43448,misty,misty
8424,41810.5,12936.43448,misty,misty
8425,41837.8,12936.43448,misty,misty
8426,41864.1,12936.43448,misty,misty
8427,41890.5,12936.43448,misty,misty
8428,41916.9,12936.43448,misty,misty
8429,41943.2,12936.43448,misty,misty
8430,41968.3,12936.43448,misty,misty
8431,41993.0,12936.43448,misty,misty
8432,42018.9,12936.43448,misty,misty
8433,42045.1,12936.43448,misty,misty
8434,24956.7,5329.26978,misty,misty
8435,24999.2,4938.10453,misty,misty
8436,25039.8,4938.10453,misty,misty
8437,25080.2,4938.10453,misty,misty
8438,25121.7,4938.10453,misty,misty
8439,25163.7,4938.10453,misty,misty
8440,25203.7,4938.10453,misty,misty
8441,25243.2,4938.10453,misty,misty
8442,25280.7,4938.10453,misty,misty
8443,25318.0,4938.10453,misty,misty
8444,25355.8,4938.10453,misty,misty
8445,25393.8,4938.10453,misty,misty
8446,25430.5,4938.10453,misty,misty
8447,25467.1,4938.10453,misty,misty
8448,25502.7,4938.10453,misty,misty
8449,25538.3,4938.10453,misty,misty
8450,25571.9,4938.10453,misty,misty
8451,25605.1,4938.10453,misty,misty
8452,25637.6,4938.10453,misty,misty
8453,25669.8,4938.10453,misty,misty
8454,25699.4,4938.10453,misty,misty
8455,25728.2,4938.10453,misty,misty
8456,25755.5,4938.10453,misty,misty
8457,25782.5,4938.10453,misty,misty
8458,25808.9,4938.10453,misty,misty
8459,25835.3,4938.10453,misty,misty
8460,25858.6,4938.10453,misty,misty
8461,25881.2,4938.10453,misty,misty
8462,25902.3,4938.10453,misty,misty
8463,25923.2,4938.10453,misty,misty
8464,24677.1,13526.82477,misty,misty
8465,24677.1,11056.22952,misty,misty
8466,24677.1,11056.22702,misty,misty
8467,24677.1,11056.21678,misty,misty
8468,24677.1,11056.23383,misty,misty
8469,24677.1,11056.25883,misty,misty
8470,24677.1,11056.28111,misty,misty
8471,24677.1,11056.30124,misty,misty
8472,24677.1,11056.30087,misty,misty
8473,24677.1,11056.29437,misty,misty
8474,24677.1,11056.31771,misty,misty
8475,24677.1,11056.35151,misty,misty
8476,24677.1,11056.35101,misty,misty
8477,24677.1,11056.33840,misty,misty
8478,24677.1,11056.33640,misty,misty
8479,24677.1,11056.33673,misty,misty
8480,24677.1,11056.33773,misty,misty
8481,24677.1,11056.33776,misty,misty
8482,24677.1,11056.53480,misty,misty
8483,24677.1,11056.79884,misty,misty
8484,24677.1,11057.03958,misty,misty
8485,24677.1,11057.26188,misty,misty
8486,24677.1,11056.86695,misty,misty
8487,24677.1,11056.10839,misty,misty
8488,24677.1,11055.25244,misty,misty
8489,24677.1,11054.29177,misty,misty
8490,24677.1,11054.55226,misty,misty
8491,24677.1,11055.36356,misty,misty
8492,24677.1,11056.06049,misty,misty
8493,24677.1,11056.66296,misty,misty
8494,24677.1,11056.84973,misty,misty
8495,24677.1,11056.85080,misty,misty
8496,24677.1,11056.78136,misty,misty
8497,24677.1,11056.67358,misty,misty
8498,24677.1,11056.57947,misty,misty
8499,24677.1,11056.49126,misty,misty
8500,24677.1,11056.38103,misty,misty
8501,24677.1,11056.25750,misty,misty
8502,24677.1,11056.16099,misty,misty
8503,24677.1,11056.08095,misty,misty
8504,24677.1,11056.02774,misty,misty
8505,24677.1,11055.99172,misty,misty
8506,24677.1,11055.09740,misty,misty
8507,24677.1,11053.42553,misty,misty
8508,24677.1,11051.46096,misty,misty
8509,24677.1,11049.20186,misty,misty
8510,24677.1,11050.00978,misty,misty
8511,24677.1,11052.64011,misty,misty
8512,24677.1,11054.81568,misty,misty
8513,24677.1,11056.53360,misty,misty
8514,24677.1,11056.87543,misty,misty
8515,24677.1,11056.43443,misty,misty
8516,24677.1,11055.93363,misty,misty
8517,24677.1,11055.37431,misty,misty
8518,24677.1,11055.13049,misty,misty
8519,24677.1,11055.15144,misty,misty
8520,24677.1,11055.20723,misty,misty
8521,24677.1,11055.28915,misty,misty
8522,24677.1,11055.37805,misty,misty
8523,24677.1,11055.47157,misty,misty
8524,24677.1,11055.57356,misty,misty
