# Gmenu-textures DEVICE GTEX dump 2026-06-22T21:20:45+02:00
reached_frame=4560 crash_sigs=0 focus_end=  mCurrentFocus=Window{a022e5a u0 org.opengoal.gk.jak1/org.opengoal.gk.MainActivity}

## GMENU-DBG launch matrix-index decision probe (distinct)
GMENU-DBG s1=1e1a84 s6eq64=0 s6eq32=1 lc_matrix(s1+28)=0 s5flags=400c
GMENU-DBG s1=1e1a84 s6eq64=0 s6eq32=1 lc_matrix(s1+28)=0 s5flags=500c
GMENU-DBG s1=1e1b24 s6eq64=0 s6eq32=1 lc_matrix(s1+28)=0 s5flags=400c
GMENU-DBG s1=1f23c4 s6eq64=0 s6eq32=0 lc_matrix(s1+28)=0 s5flags=4008
GMENU-DBG s1=1f23c4 s6eq64=0 s6eq32=1 lc_matrix(s1+28)=0 s5flags=100
GMENU-DBG s1=1f23c4 s6eq64=0 s6eq32=1 lc_matrix(s1+28)=0 s5flags=4008
GMENU-DBG s1=1f23c4 s6eq64=0 s6eq32=1 lc_matrix(s1+28)=0 s5flags=408c
GMENU-DBG s1=1f45a4 s6eq64=0 s6eq32=1 lc_matrix(s1+28)=0 s5flags=100
GMENU-DBG s1=1f45a4 s6eq64=0 s6eq32=1 lc_matrix(s1+28)=0 s5flags=4008
GMENU-DBG s1=1f5764 s6eq64=0 s6eq32=0 lc_matrix(s1+28)=0 s5flags=1204
GMENU-DBG s1=1f5764 s6eq64=0 s6eq32=1 lc_matrix(s1+28)=0 s5flags=8
GMENU-DBG s1=1f5764 s6eq64=0 s6eq32=1 lc_matrix(s1+28)=0 s5flags=88
GMENU-DBG s1=1f77c4 s6eq64=0 s6eq32=1 lc_matrix(s1+28)=0 s5flags=4008
GMENU-DBG s1=1f77c4 s6eq64=0 s6eq32=1 lc_matrix(s1+28)=0 s5flags=400c
GMENU-DBG s1=1f77c4 s6eq64=0 s6eq32=1 lc_matrix(s1+28)=0 s5flags=4088
GMENU-DBG s1=1f77c4 s6eq64=0 s6eq32=1 lc_matrix(s1+28)=0 s5flags=408c
GMENU-DBG s1=1f7d84 s6eq64=0 s6eq32=1 lc_matrix(s1+28)=0 s5flags=8
GMENU-DBG s1=1f8054 s6eq64=0 s6eq32=1 lc_matrix(s1+28)=0 s5flags=4008
GMENU-DBG s1=1f8054 s6eq64=0 s6eq32=1 lc_matrix(s1+28)=0 s5flags=400c
GMENU-DBG s1=1f8054 s6eq64=0 s6eq32=1 lc_matrix(s1+28)=0 s5flags=4088
GMENU-DBG s1=1f8054 s6eq64=0 s6eq32=1 lc_matrix(s1+28)=0 s5flags=408c
GMENU-DBG s1=1f85e4 s6eq64=0 s6eq32=1 lc_matrix(s1+28)=0 s5flags=8
GMENU-DBG s1=1f8a44 s6eq64=0 s6eq32=0 lc_matrix(s1+28)=0 s5flags=400c
GMENU-DBG s1=1f8a44 s6eq64=0 s6eq32=0 lc_matrix(s1+28)=0 s5flags=4400c
GMENU-DBG s1=1f8a44 s6eq64=0 s6eq32=1 lc_matrix(s1+28)=0 s5flags=4008
GMENU-DBG s1=1f8a44 s6eq64=0 s6eq32=1 lc_matrix(s1+28)=0 s5flags=408c
GMENU-DBG s1=1f9de4 s6eq64=0 s6eq32=1 lc_matrix(s1+28)=0 s5flags=4008
GMENU-DBG s1=1fa674 s6eq64=0 s6eq32=1 lc_matrix(s1+28)=0 s5flags=4008
GMENU-DBG s1=1fb064 s6eq64=0 s6eq32=0 lc_matrix(s1+28)=0 s5flags=400c
GMENU-DBG s1=1fca44 s6eq64=0 s6eq32=1 lc_matrix(s1+28)=0 s5flags=4008
GMENU-DBG s1=1fca44 s6eq64=0 s6eq32=1 lc_matrix(s1+28)=0 s5flags=408c
GMENU-DBG s1=1ffab4 s6eq64=0 s6eq32=1 lc_matrix(s1+28)=0 s5flags=4008
GMENU-DBG s1=1ffab4 s6eq64=0 s6eq32=1 lc_matrix(s1+28)=0 s5flags=408c
GMENU-DBG s1=202b24 s6eq64=0 s6eq32=0 lc_matrix(s1+28)=0 s5flags=c
GMENU-DBG s1=202b24 s6eq64=0 s6eq32=1 lc_matrix(s1+28)=0 s5flags=c
GMENU-DBG s1=20dd64 s6eq64=0 s6eq32=1 lc_matrix(s1+28)=0 s5flags=1004

## GK-SPR3 menu HUD/2D sprite vertex dump (distinct, mode=2 HUD / mode=0 2D)
GK-SPR3 mode=1 idx=35 px=-556010.12 py=214590.39 pz=885543.06 sx=6389.7598 sy=6389.7598 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=35 px=-556526.12 py=208807.89 pz=894528.69 sx=6389.7598 sy=6389.7598 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=35 px=-557509.06 py=211614.05 pz=893893.38 sx=6389.7598 sy=6389.7598 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=35 px=-557865.69 py=211656.94 pz=886612.19 sx=6389.7598 sy=6389.7598 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=35 px=-558596.88 py=208840.84 pz=891970.88 sx=6389.7598 sy=6389.7598 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=35 px=-558851.25 py=211608.64 pz=888347.25 sx=6389.7598 sy=6389.7598 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=35 px=-559026.56 py=211607.94 pz=888992.75 sx=6389.7598 sy=6389.7598 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=35 px=-559202.00 py=214575.09 pz=887965.50 sx=6389.7598 sy=6389.7598 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=35 px=-559355.38 py=214594.44 pz=888309.94 sx=6389.7598 sy=6389.7598 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=35 px=-559636.44 py=214594.44 pz=890533.25 sx=6389.7598 sy=6389.7598 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=36 px=0.00 py=0.00 pz=0.00 sx=0.0000 sy=0.0000 mtx=0 uhx=0.00 uhy=0.00 tbp=0x0 flag=0
GK-SPR3 mode=1 idx=36 px=25621.12 py=82611.27 pz=83871.73 sx=11451.4268 sy=11451.4268 mtx=0 uhx=0.00 uhy=0.00 tbp=0x26e1 flag=0
GK-SPR3 mode=1 idx=36 px=25628.48 py=82611.33 pz=83578.43 sx=11451.4268 sy=11451.4268 mtx=0 uhx=0.00 uhy=0.00 tbp=0x26e1 flag=0
GK-SPR3 mode=1 idx=36 px=25679.90 py=82611.77 pz=84235.99 sx=3763.5242 sy=842.7543 mtx=0 uhx=0.00 uhy=0.00 tbp=0x24b1 flag=0
GK-SPR3 mode=1 idx=36 px=25710.76 py=82612.04 pz=84338.26 sx=3617.9846 sy=1004.7490 mtx=0 uhx=0.00 uhy=0.00 tbp=0x24b1 flag=0
GK-SPR3 mode=1 idx=36 px=25747.58 py=82612.35 pz=84438.34 sx=11451.4268 sy=11451.4268 mtx=0 uhx=0.00 uhy=0.00 tbp=0x26e1 flag=0
GK-SPR3 mode=1 idx=36 px=25833.90 py=82613.10 pz=82917.67 sx=11451.4268 sy=11451.4268 mtx=0 uhx=0.00 uhy=0.00 tbp=0x26e1 flag=0
GK-SPR3 mode=1 idx=36 px=25834.23 py=82613.10 pz=84221.09 sx=3846.2668 sy=712.3474 mtx=0 uhx=0.00 uhy=0.00 tbp=0x24b3 flag=0
GK-SPR3 mode=1 idx=36 px=25845.91 py=82613.20 pz=84260.08 sx=2598.7830 sy=756.2495 mtx=0 uhx=0.00 uhy=0.00 tbp=0x24b3 flag=0
GK-SPR3 mode=1 idx=36 px=25872.12 py=82613.43 pz=82850.50 sx=11451.4268 sy=11451.4268 mtx=0 uhx=0.00 uhy=0.00 tbp=0x26e1 flag=0
GK-SPR3 mode=1 idx=36 px=25986.38 py=82614.41 pz=84857.88 sx=11451.4268 sy=11451.4268 mtx=0 uhx=0.00 uhy=0.00 tbp=0x26e1 flag=0
GK-SPR3 mode=1 idx=36 px=26145.09 py=82637.61 pz=83706.58 sx=3527.7070 sy=3527.7070 mtx=0 uhx=0.00 uhy=0.00 tbp=0x2506 flag=0
GK-SPR3 mode=1 idx=36 px=26161.00 py=82637.47 pz=83560.14 sx=3527.7070 sy=3527.7070 mtx=0 uhx=0.00 uhy=0.00 tbp=0x2506 flag=0
GK-SPR3 mode=1 idx=36 px=26266.33 py=82636.56 pz=84313.95 sx=3527.7070 sy=3527.7070 mtx=0 uhx=0.00 uhy=0.00 tbp=0x2506 flag=0
GK-SPR3 mode=1 idx=36 px=26289.77 py=82636.36 pz=83179.12 sx=3527.7070 sy=3527.7070 mtx=0 uhx=0.00 uhy=0.00 tbp=0x2506 flag=0
GK-SPR3 mode=1 idx=36 px=26327.55 py=82617.36 pz=85197.69 sx=11451.4268 sy=11451.4268 mtx=0 uhx=0.00 uhy=0.00 tbp=0x26e1 flag=0
GK-SPR3 mode=1 idx=36 px=26409.00 py=82618.06 pz=85255.91 sx=11451.4268 sy=11451.4268 mtx=0 uhx=0.00 uhy=0.00 tbp=0x26e1 flag=0
GK-SPR3 mode=1 idx=36 px=26437.81 py=82635.08 pz=85082.55 sx=1522.4827 sy=670.2066 mtx=0 uhx=0.00 uhy=0.00 tbp=0x24b9 flag=0
GK-SPR3 mode=1 idx=36 px=26510.60 py=82618.94 pz=85319.51 sx=11451.4268 sy=11451.4268 mtx=0 uhx=0.00 uhy=0.00 tbp=0x26e1 flag=0
GK-SPR3 mode=1 idx=36 px=26598.88 py=82619.70 pz=84705.59 sx=2815.7600 sy=1006.0944 mtx=0 uhx=0.00 uhy=0.00 tbp=0x24b3 flag=0
GK-SPR3 mode=1 idx=36 px=26653.02 py=82620.16 pz=82146.06 sx=11451.4268 sy=11451.4268 mtx=0 uhx=0.00 uhy=0.00 tbp=0x26e1 flag=0
GK-SPR3 mode=1 idx=36 px=26778.57 py=82621.25 pz=82093.27 sx=1475.2908 sy=851.2615 mtx=0 uhx=0.00 uhy=0.00 tbp=0x24b1 flag=0
GK-SPR3 mode=1 idx=36 px=27018.28 py=82630.07 pz=82565.73 sx=3954.4758 sy=787.3511 mtx=0 uhx=0.00 uhy=0.00 tbp=0x24b1 flag=0
GK-SPR3 mode=1 idx=36 px=27026.85 py=82630.00 pz=84976.91 sx=3087.8328 sy=872.2678 mtx=0 uhx=0.00 uhy=0.00 tbp=0x24b1 flag=0
GK-SPR3 mode=1 idx=36 px=27026.85 py=82630.00 pz=84976.91 sx=3527.7070 sy=3527.7070 mtx=0 uhx=0.00 uhy=0.00 tbp=0x2506 flag=0
GK-SPR3 mode=1 idx=36 px=27236.51 py=82625.20 pz=85553.09 sx=2528.3894 sy=1021.3252 mtx=0 uhx=0.00 uhy=0.00 tbp=0x24b1 flag=0
GK-SPR3 mode=1 idx=36 px=27239.55 py=82628.16 pz=85024.69 sx=3527.7070 sy=3527.7070 mtx=0 uhx=0.00 uhy=0.00 tbp=0x2506 flag=0
GK-SPR3 mode=1 idx=36 px=27412.14 py=82626.67 pz=82503.67 sx=3527.7070 sy=3527.7070 mtx=0 uhx=0.00 uhy=0.00 tbp=0x2506 flag=0
GK-SPR3 mode=1 idx=36 px=27415.21 py=82626.74 pz=85561.48 sx=11451.4268 sy=11451.4268 mtx=0 uhx=0.00 uhy=0.00 tbp=0x26e1 flag=0
GK-SPR3 mode=1 idx=36 px=27431.69 py=82626.51 pz=85035.98 sx=2333.6785 sy=1018.5792 mtx=0 uhx=0.00 uhy=0.00 tbp=0x24b1 flag=0
GK-SPR3 mode=1 idx=36 px=27445.73 py=82626.38 pz=82504.18 sx=3527.7070 sy=3527.7070 mtx=0 uhx=0.00 uhy=0.00 tbp=0x2506 flag=0
GK-SPR3 mode=1 idx=36 px=27605.00 py=82628.38 pz=82547.30 sx=3664.8479 sy=632.5995 mtx=0 uhx=0.00 uhy=0.00 tbp=0x24b3 flag=0
GK-SPR3 mode=1 idx=36 px=27634.80 py=82624.75 pz=85016.02 sx=2776.6814 sy=973.3745 mtx=0 uhx=0.00 uhy=0.00 tbp=0x24b1 flag=0
GK-SPR3 mode=1 idx=36 px=27670.19 py=82624.45 pz=82530.77 sx=4843.5464 sy=1013.9255 mtx=0 uhx=0.00 uhy=0.00 tbp=0x24b1 flag=0
GK-SPR3 mode=1 idx=36 px=2769182.75 py=10861567.00 pz=-16254784.00 sx=321524.2500 sy=321524.2500 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=36 px=27694.33 py=82629.15 pz=82001.13 sx=11451.4268 sy=11451.4268 mtx=0 uhx=0.00 uhy=0.00 tbp=0x26e1 flag=0
GK-SPR3 mode=1 idx=36 px=27746.58 py=82629.60 pz=85529.53 sx=11451.4268 sy=11451.4268 mtx=0 uhx=0.00 uhy=0.00 tbp=0x26e1 flag=0
GK-SPR3 mode=1 idx=36 px=27815.67 py=82623.20 pz=82570.54 sx=3527.7070 sy=3527.7070 mtx=0 uhx=0.00 uhy=0.00 tbp=0x2506 flag=0
GK-SPR3 mode=1 idx=36 px=27921.66 py=82622.28 pz=82611.80 sx=3527.7070 sy=3527.7070 mtx=0 uhx=0.00 uhy=0.00 tbp=0x2506 flag=0
GK-SPR3 mode=1 idx=36 px=27945.82 py=82622.07 pz=84917.09 sx=3527.7070 sy=3527.7070 mtx=0 uhx=0.00 uhy=0.00 tbp=0x2506 flag=0
GK-SPR3 mode=1 idx=36 px=27991.73 py=82631.72 pz=82075.58 sx=11451.4268 sy=11451.4268 mtx=0 uhx=0.00 uhy=0.00 tbp=0x26e1 flag=0
GK-SPR3 mode=1 idx=36 px=28031.18 py=82621.34 pz=82458.67 sx=2066.3660 sy=743.5229 mtx=0 uhx=0.00 uhy=0.00 tbp=0x24b9 flag=0
GK-SPR3 mode=1 idx=36 px=28059.63 py=82621.09 pz=84856.66 sx=3527.7070 sy=3527.7070 mtx=0 uhx=0.00 uhy=0.00 tbp=0x2506 flag=0
GK-SPR3 mode=1 idx=36 px=28099.73 py=82632.65 pz=85423.27 sx=11451.4268 sy=11451.4268 mtx=0 uhx=0.00 uhy=0.00 tbp=0x26e1 flag=0
GK-SPR3 mode=1 idx=36 px=28194.21 py=82633.46 pz=82331.05 sx=4800.5957 sy=686.2941 mtx=0 uhx=0.00 uhy=0.00 tbp=0x24b3 flag=0
GK-SPR3 mode=1 idx=36 px=28202.35 py=82633.53 pz=82163.28 sx=11451.4268 sy=11451.4268 mtx=0 uhx=0.00 uhy=0.00 tbp=0x26e1 flag=0
GK-SPR3 mode=1 idx=36 px=28247.74 py=82619.46 pz=84719.16 sx=3527.7070 sy=3527.7070 mtx=0 uhx=0.00 uhy=0.00 tbp=0x2506 flag=0
GK-SPR3 mode=1 idx=36 px=28351.66 py=82618.57 pz=82923.71 sx=3527.7070 sy=3527.7070 mtx=0 uhx=0.00 uhy=0.00 tbp=0x2506 flag=0
GK-SPR3 mode=1 idx=36 px=28419.54 py=82635.41 pz=85249.76 sx=11451.4268 sy=11451.4268 mtx=0 uhx=0.00 uhy=0.00 tbp=0x26e1 flag=0
GK-SPR3 mode=1 idx=36 px=28419.54 py=82635.41 pz=85249.76 sx=2715.7405 sy=678.7239 mtx=0 uhx=0.00 uhy=0.00 tbp=0x24b1 flag=0
GK-SPR3 mode=1 idx=36 px=28431.56 py=82635.52 pz=85241.48 sx=11451.4268 sy=11451.4268 mtx=0 uhx=0.00 uhy=0.00 tbp=0x26e1 flag=0
GK-SPR3 mode=1 idx=36 px=28460.71 py=82617.62 pz=83063.73 sx=3527.7070 sy=3527.7070 mtx=0 uhx=0.00 uhy=0.00 tbp=0x2506 flag=0
GK-SPR3 mode=1 idx=36 px=28530.21 py=82617.02 pz=84958.22 sx=3544.3567 sy=931.4294 mtx=0 uhx=0.00 uhy=0.00 tbp=0x24b9 flag=0
GK-SPR3 mode=1 idx=36 px=28544.50 py=82636.48 pz=85156.24 sx=11451.4268 sy=11451.4268 mtx=0 uhx=0.00 uhy=0.00 tbp=0x26e1 flag=0
GK-SPR3 mode=1 idx=36 px=28578.20 py=82616.61 pz=83282.17 sx=1768.0291 sy=638.0283 mtx=0 uhx=0.00 uhy=0.00 tbp=0x24b1 flag=0
GK-SPR3 mode=1 idx=36 px=28601.33 py=82636.98 pz=84105.88 sx=2787.8269 sy=694.6832 mtx=0 uhx=0.00 uhy=0.00 tbp=0x24b3 flag=0
GK-SPR3 mode=1 idx=36 px=28628.16 py=82616.18 pz=84114.33 sx=3527.7070 sy=3527.7070 mtx=0 uhx=0.00 uhy=0.00 tbp=0x2506 flag=0
GK-SPR3 mode=1 idx=36 px=28637.91 py=82637.30 pz=82465.66 sx=11451.4268 sy=11451.4268 mtx=0 uhx=0.00 uhy=0.00 tbp=0x26e1 flag=0
GK-SPR3 mode=1 idx=36 px=28645.40 py=82637.36 pz=85067.10 sx=11451.4268 sy=11451.4268 mtx=0 uhx=0.00 uhy=0.00 tbp=0x26e1 flag=0
GK-SPR3 mode=1 idx=36 px=28661.04 py=82615.90 pz=83576.43 sx=3527.7070 sy=3527.7070 mtx=0 uhx=0.00 uhy=0.00 tbp=0x2506 flag=0
GK-SPR3 mode=1 idx=36 px=28671.75 py=82615.80 pz=83872.55 sx=3681.7947 sy=718.8592 mtx=0 uhx=0.00 uhy=0.00 tbp=0x24b1 flag=0
GK-SPR3 mode=1 idx=36 px=28736.90 py=82638.15 pz=82808.50 sx=2234.6702 sy=980.2919 mtx=0 uhx=0.00 uhy=0.00 tbp=0x24b3 flag=0
GK-SPR3 mode=1 idx=36 px=28848.86 py=82614.27 pz=82997.71 sx=3810.8352 sy=653.9685 mtx=0 uhx=0.00 uhy=0.00 tbp=0x24b9 flag=0
GK-SPR3 mode=1 idx=36 px=29075.98 py=82641.07 pz=84427.86 sx=11451.4268 sy=11451.4268 mtx=0 uhx=0.00 uhy=0.00 tbp=0x26e1 flag=0
GK-SPR3 mode=1 idx=36 px=29158.18 py=82641.78 pz=83379.72 sx=11451.4268 sy=11451.4268 mtx=0 uhx=0.00 uhy=0.00 tbp=0x26e1 flag=0
GK-SPR3 mode=1 idx=36 px=29191.51 py=82642.07 pz=83583.85 sx=11451.4268 sy=11451.4268 mtx=0 uhx=0.00 uhy=0.00 tbp=0x26e1 flag=0
GK-SPR3 mode=1 idx=36 px=36430.41 py=82105.90 pz=46144.62 sx=2497.1965 sy=783.5930 mtx=0 uhx=0.00 uhy=0.00 tbp=0x24b9 flag=0
GK-SPR3 mode=1 idx=36 px=36434.30 py=82105.93 pz=45880.70 sx=3352.7922 sy=620.4319 mtx=0 uhx=0.00 uhy=0.00 tbp=0x24b3 flag=0
GK-SPR3 mode=1 idx=36 px=36819.57 py=82109.25 pz=47189.10 sx=1210.3499 sy=793.3450 mtx=0 uhx=0.00 uhy=0.00 tbp=0x24b3 flag=0
GK-SPR3 mode=1 idx=36 px=37275.92 py=82113.20 pz=44615.41 sx=3431.9495 sy=843.9353 mtx=0 uhx=0.00 uhy=0.00 tbp=0x24b9 flag=0
GK-SPR3 mode=1 idx=36 px=37863.97 py=82118.27 pz=44404.23 sx=4397.5830 sy=983.5082 mtx=0 uhx=0.00 uhy=0.00 tbp=0x24b9 flag=0
GK-SPR3 mode=1 idx=36 px=38765.31 py=82126.05 pz=47678.41 sx=2102.1667 sy=983.0880 mtx=0 uhx=0.00 uhy=0.00 tbp=0x24b9 flag=0
GK-SPR3 mode=1 idx=36 px=38909.82 py=82127.29 pz=44574.91 sx=1953.9973 sy=786.2701 mtx=0 uhx=0.00 uhy=0.00 tbp=0x24b9 flag=0
GK-SPR3 mode=1 idx=36 px=38929.98 py=82127.46 pz=47604.98 sx=2352.2712 sy=705.3637 mtx=0 uhx=0.00 uhy=0.00 tbp=0x24b1 flag=0
GK-SPR3 mode=1 idx=36 px=39288.55 py=82130.55 pz=47354.16 sx=2344.6282 sy=918.5432 mtx=0 uhx=0.00 uhy=0.00 tbp=0x24b1 flag=0
GK-SPR3 mode=1 idx=36 px=39584.39 py=82133.11 pz=46997.28 sx=4698.4800 sy=664.0286 mtx=0 uhx=0.00 uhy=0.00 tbp=0x24b9 flag=0
GK-SPR3 mode=1 idx=36 px=39752.70 py=82134.56 pz=46650.04 sx=1643.2136 sy=700.8442 mtx=0 uhx=0.00 uhy=0.00 tbp=0x24b1 flag=0
GK-SPR3 mode=1 idx=36 px=39775.80 py=82134.77 pz=46599.89 sx=3466.6990 sy=616.3626 mtx=0 uhx=0.00 uhy=0.00 tbp=0x24b3 flag=0
GK-SPR3 mode=1 idx=36 px=39780.38 py=82134.80 pz=46002.66 sx=2490.6580 sy=1001.9133 mtx=0 uhx=0.00 uhy=0.00 tbp=0x24b3 flag=0
GK-SPR3 mode=1 idx=36 px=39851.43 py=82135.41 pz=46009.75 sx=4150.0244 sy=926.7104 mtx=0 uhx=0.00 uhy=0.00 tbp=0x24b3 flag=0
GK-SPR3 mode=1 idx=36 px=39901.01 py=82135.84 pz=45956.88 sx=4694.1709 sy=843.2839 mtx=0 uhx=0.00 uhy=0.00 tbp=0x24b1 flag=0
GK-SPR3 mode=1 idx=36 px=-492930.56 py=206453.98 pz=889503.25 sx=1063.4330 sy=1063.4330 mtx=0 uhx=0.00 uhy=0.00 tbp=0x2518 flag=0
GK-SPR3 mode=1 idx=36 px=-496285.75 py=206902.95 pz=872284.69 sx=6489.1641 sy=6489.1641 mtx=0 uhx=0.00 uhy=0.00 tbp=0x26e1 flag=0
GK-SPR3 mode=1 idx=36 px=-497144.22 py=206813.45 pz=875918.81 sx=6443.4468 sy=6443.4468 mtx=0 uhx=0.00 uhy=0.00 tbp=0x26e1 flag=0
GK-SPR3 mode=1 idx=36 px=-497495.66 py=206832.44 pz=871788.81 sx=6489.1641 sy=6489.1641 mtx=0 uhx=0.00 uhy=0.00 tbp=0x26e1 flag=0
GK-SPR3 mode=1 idx=36 px=-497691.53 py=210464.92 pz=841883.44 sx=11264.0000 sy=11264.0000 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=36 px=-498609.28 py=208696.69 pz=829072.75 sx=10240.0000 sy=10240.0000 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=36 px=-498704.72 py=206741.39 pz=884363.31 sx=6443.4468 sy=6443.4468 mtx=0 uhx=0.00 uhy=0.00 tbp=0x26e1 flag=0
GK-SPR3 mode=1 idx=36 px=-498950.44 py=210451.16 pz=846787.00 sx=11264.0000 sy=11264.0000 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=36 px=-499555.16 py=210444.55 pz=837176.12 sx=11264.0000 sy=11264.0000 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=36 px=-501468.56 py=206453.98 pz=879396.12 sx=1024.0000 sy=1024.0000 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=36 px=-501653.75 py=206453.98 pz=879266.50 sx=1024.0000 sy=1024.0000 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=36 px=-502330.12 py=206453.98 pz=878793.00 sx=1024.0000 sy=1024.0000 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=36 px=-502483.12 py=206453.98 pz=878685.88 sx=1024.0000 sy=1024.0000 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=36 px=-502629.69 py=206453.98 pz=878583.25 sx=1024.0000 sy=1024.0000 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=36 px=-502903.47 py=206453.98 pz=878391.50 sx=1024.0000 sy=1024.0000 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=36 px=-502954.91 py=206565.83 pz=867893.94 sx=5741.2661 sy=5741.2661 mtx=0 uhx=0.00 uhy=0.00 tbp=0x26e1 flag=0
GK-SPR3 mode=1 idx=36 px=-503151.47 py=206453.98 pz=878217.75 sx=1024.0000 sy=1024.0000 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=36 px=-503209.44 py=206453.98 pz=878177.12 sx=1024.0000 sy=1024.0000 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=36 px=-503265.81 py=206453.98 pz=878137.69 sx=1024.0000 sy=1024.0000 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=36 px=-503319.09 py=206352.66 pz=878479.38 sx=5741.2661 sy=5741.2661 mtx=0 uhx=0.00 uhy=0.00 tbp=0x26e1 flag=0
GK-SPR3 mode=1 idx=36 px=-503320.56 py=206453.98 pz=878099.38 sx=1024.0000 sy=1024.0000 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=36 px=-503373.72 py=206453.98 pz=878062.19 sx=1024.0000 sy=1024.0000 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=36 px=-503475.19 py=206453.98 pz=877991.19 sx=1024.0000 sy=1024.0000 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=36 px=-503658.78 py=206453.98 pz=877862.69 sx=1024.0000 sy=1024.0000 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=36 px=-503683.12 py=206473.67 pz=870188.38 sx=6489.1641 sy=6489.1641 mtx=0 uhx=0.00 uhy=0.00 tbp=0x26e1 flag=0
GK-SPR3 mode=1 idx=36 px=-503885.84 py=206453.98 pz=877703.69 sx=1024.0000 sy=1024.0000 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=36 px=-503918.06 py=206453.98 pz=877681.12 sx=1024.0000 sy=1024.0000 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=36 px=-503948.66 py=206453.98 pz=877659.69 sx=1024.0000 sy=1024.0000 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=36 px=-503977.66 py=206453.98 pz=877639.38 sx=1024.0000 sy=1024.0000 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=36 px=-504005.03 py=206453.98 pz=877620.19 sx=1024.0000 sy=1024.0000 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=36 px=-504030.81 py=206453.98 pz=877602.12 sx=1024.0000 sy=1024.0000 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=36 px=-504117.75 py=206453.98 pz=877541.12 sx=1024.0000 sy=1024.0000 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=36 px=-504166.06 py=206453.98 pz=877507.38 sx=1024.0000 sy=1024.0000 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
